n,Loop A (ns),Loop B (ns)
9019,34243294,31394206
9020,33292844,31245389
9021,34213733,30300429
9022,34440059,30897357
9023,36240720,34453952
9024,38608750,32571437
9025,33861415,30627101
9026,37239772,34596952
9027,35287077,31172224
9028,33291057,31122133
9029,33330920,30416211
9030,33311442,29683634
9031,35008463,32054794
9032,34880321,33143243
9033,36160872,29916039
9034,33813717,31636012
9035,36274674,31706955
9036,36988799,32628644
9037,37994556,34293236
9038,37338155,33097115
9039,34859645,32187970
9040,33524370,30464350
9041,34086074,30333804
9042,35396956,34604926
9043,39001421,33513700
9044,35496732,32614498
9045,35001697,32363058
9046,34251631,37979289
9047,38366781,32072971
9048,35667943,34213878
9049,34247791,31004414
9050,34154058,30743953
9051,35787597,32726233
9052,37822819,32744714
9053,35061855,30310865
9054,34405709,30878924
9055,33223408,31085241
9056,36333557,33182675
9057,35506797,31041680
9058,37748065,33101312
9059,34880718,30432783
9060,33895632,31034483
9061,38074631,34700309
9062,34604153,30970565
9063,34656128,31269090
9064,33429174,31054320
9065,35118908,31242912
9066,35199936,32001563
9067,34499667,31451168
9068,36780852,33044414
9069,34232774,30585331
9070,32941102,31068368
9071,34309198,29920199
9072,34202688,30675804
9073,33293143,30772346
9074,33736358,30231309
9075,36257991,34463386
9076,34486186,32302816
9077,35059546,31067825
9078,34796455,31518016
9079,34170425,31075913
9080,34524318,31530546
9081,36208519,34583452
9082,37219022,31588676
9083,35255834,34752835
9084,37958055,35043962
9085,38343696,35220745
9086,38894080,34657511
9087,36714975,30440713
9088,35575568,31502799
9089,36171288,30366464
9090,33873280,30471140
9091,35137792,33560686
9092,33506519,31520271
9093,34827052,30404780
9094,33316570,31196354
9095,34148629,34435140
9096,35081627,30191869
9097,33634807,30554306
9098,34767738,32090649
9099,34700815,30965415
9100,34264851,33151587
9101,36085677,35079185
9102,33949592,34859182
9103,38089221,32641547
9104,35113651,32105394
9105,35611451,31831793
9106,35801801,31904365
9107,33800145,30873292
9108,34926778,30986307
9109,33626102,32538242
9110,38389859,35979612
9111,34800693,33178463
9112,34951014,31675505
9113,33636860,32353054
9114,34316882,32550145
9115,37318856,33671015
9116,36450807,33205286
9117,35805985,31492038
9118,34308083,30917594
9119,34035237,30787389
9120,34202171,31701738
9121,34555192,31436975
9122,35062854,31130981
9123,34662098,30903544
9124,34847125,32487100
9125,34097670,31807755
9126,35369455,32351781
9127,35547582,32738169
9128,36915134,35254464
9129,37732669,34014628
9130,38759075,34981682
9131,36543983,34437242
9132,38649659,35104274
9133,38659083,32647195
9134,39376380,35170387
9135,39155467,35152539
9136,38421919,35679909
9137,36027523,31639697
9138,34781424,31160055
9139,34351693,32433399
9140,38043414,31997523
9141,36768954,30979999
9142,33999924,31725907
9143,33675891,30690269
9144,33861425,30798447
9145,33114453,31446028
9146,34864412,31362020
9147,34065177,31702242
9148,33094215,30673373
9149,33515378,30825543
9150,33759376,30544349
9151,33841426,31685511
9152,34261154,30842745
9153,33219063,31489631
9154,35040857,30886572
9155,34846827,32087932
9156,36852353,35154697
9157,39170116,31955686
9158,34518533,33144054
9159,37171585,30524911
9160,33134407,31257593
9161,34100163,29996357
9162,33638949,31826322
9163,33104785,31753672
9164,34004707,31806510
9165,35641997,31140560
9166,33369807,31456710
9167,34947790,30715395
9168,34578710,35364765
9169,38754882,32196550
9170,35424884,32328927
9171,35322725,31979867
9172,34166834,32063281
9173,34664554,30719137
9174,34002019,31246070
9175,32995986,31296277
9176,35157628,31665328
9177,34669492,32627039
9178,34080036,31999066
9179,35438525,30899781
9180,35198199,31977906
9181,34470156,31925597
9182,34994959,32536510
9183,34813659,31371004
9184,33740943,31403145
9185,34460330,31388272
9186,35796046,32659891
9187,33821730,32127804
9188,35412888,31454111
9189,35272374,31510157
9190,33676953,31579699
9191,34373757,30845615
9192,33670608,31817766
9193,33717399,31512815
9194,35069955,31090676
9195,34973329,32600158
9196,33988513,32370789
9197,35562064,31578500
9198,34665149,31861032
9199,35236842,34407336
9200,36576010,31333086
9201,34382754,31692745
9202,34501576,31949324
9203,34799623,31389925
9204,34887059,32273664
9205,33106412,30692368
9206,34145045,31228111
9207,34640685,32461245
9208,33913704,30483418
9209,34197987,31124480
9210,35282075,32558031
9211,35929145,31012496
9212,34333080,32198906
9213,34914447,31964497
9214,34717801,31657463
9215,33588416,31382579
9216,34364054,31844844
9217,33821651,31225063
9218,34483763,31705918
9219,34511616,31265004
9220,33772693,30945742
9221,33853993,31482764
9222,33334812,32006275
9223,34112570,30854909
9224,34370190,31703103
9225,35632154,34848002
9226,33856302,35105238
9227,35588532,32522482
9228,35455008,32120527
9229,33114418,31606915
9230,34460109,31383157
9231,33980132,31607141
9232,34082849,34814509
9233,37907208,31242465
9234,33865866,32065255
9235,33293627,31450215
9236,34090071,33538350
9237,38364129,35911768
9238,39241860,35754028
9239,39450991,35694959
9240,38968605,36525341
9241,35562424,31914069
9242,35646322,34849210
9243,34167557,32586039
9244,36836587,34947082
9245,35742134,33503310
9246,34253660,32814191
9247,35289646,32660260
9248,34086267,31925705
9249,34450349,31431153
9250,35004907,31793836
9251,33743598,32489279
9252,35782789,34982593
9253,37926859,35837504
9254,38086563,36701048
9255,39955823,36101157
9256,34998613,31800895
9257,34340492,32913643
9258,36291622,33978139
9259,35455656,36242290
9260,39457645,33449200
9261,37990973,31686328
9262,34301765,31786349
9263,34339860,33558841
9264,35050614,32279520
9265,34723172,32205619
9266,34693236,31483911
9267,33944781,31228463
9268,33131821,31454219
9269,34390133,30812822
9270,33619899,31248445
9271,34468293,31127296
9272,33699869,31443015
9273,33695682,31923836
9274,34680778,32150378
9275,34703130,32005912
9276,34021626,32409939
9277,33724165,31140188
9278,34352463,31732564
9279,34405637,32062922
9280,34247196,32383023
9281,34759849,32335191
9282,34566241,31852036
9283,34944539,32288145
9284,34907381,32602223
9285,34862803,32125827
9286,34454120,31548269
9287,34944541,31569222
9288,35480499,32243519
9289,35685696,32955159
9290,34674848,31612247
9291,34217809,31607331
9292,33862177,30996198
9293,33954319,34366821
9294,33833242,33660717
9295,36669105,33323585
9296,34104912,32508885
9297,34222924,32635298
9298,34545778,32077903
9299,34462490,32105164
9300,34288743,33213357
9301,39448160,35776214
9302,39880370,36793357
9303,39140080,36663396
9304,39400326,37191997
9305,39262707,37642974
9306,39836103,33331094
9307,34771708,32060974
9308,34161961,32799914
9309,34634047,32578275
9310,35258133,33271088
9311,37143125,31865524
9312,34364824,33283272
9313,38132368,32729984
9314,34608043,32613630
9315,35042895,31853669
9316,35537529,32011717
9317,33515010,31955037
9318,36100895,35805609
9319,39096928,35997157
9320,37452287,36383137
9321,40249751,36881854
9322,40099712,36609577
9323,39775406,35865733
9324,35593458,32750751
9325,34083104,32249336
9326,35840646,35785638
9327,34667672,33542631
9328,35886191,36664747
9329,35402029,32487128
9330,34523883,34000973
9331,34949214,33233915
9332,36355628,35031132
9333,36486761,33366150
9334,35380049,31987298
9335,34198651,32525170
9336,34536197,31855475
9337,33885754,31744687
9338,33773911,32372055
9339,34634488,32524688
9340,34625956,32123304
9341,33906065,33157696
9342,34792511,31717077
9343,34551322,33513273
9344,34713776,33046682
9345,34691540,32207193
9346,35195157,32460001
9347,34576958,34621135
9348,36285790,32510030
9349,35833541,32584636
9350,35829939,34011066
9351,36067670,34321811
9352,36857983,33638461
9353,35701667,34222726
9354,35206957,32918158
9355,34742785,31782076
9356,35157296,33091212
9357,34249111,32882910
9358,35058269,31905226
9359,35706356,33178151
9360,34843571,33945538
9361,35690262,32264277
9362,34891777,32383977
9363,34706398,32447341
9364,33979803,31399576
9365,34636768,32857308
9366,34807295,33066035
9367,35419040,32152624
9368,35014092,33215590
9369,35630094,34055675
9370,36227945,33333669
9371,34463045,32372291
9372,34427901,32461961
9373,34671717,32377272
9374,35327161,31845748
9375,36543061,35273916
9376,36750309,34933795
9377,36715481,32982287
9378,34185545,32330970
9379,34490051,31902845
9380,33376009,32211045
9381,34375950,32896924
9382,34903578,31752956
9383,37481406,34703490
9384,34547633,32864347
9385,35909864,34613834
9386,36659005,33302224
9387,34915143,33007096
9388,35447596,33198481
9389,34282125,32239155
9390,34155485,32927036
9391,34653498,32092939
9392,34695277,32047508
9393,34789658,32810380
9394,35536892,33505915
9395,35646622,33448722
9396,35424041,32547309
9397,34588009,33022521
9398,35212291,33717558
9399,35364431,32530384
9400,35142012,33174683
9401,35119042,32650380
9402,34908924,33551844
9403,35669898,33019055
9404,34919647,33527595
9405,35871810,34062694
9406,35520951,33270230
9407,35722740,33120785
9408,35475025,32358022
9409,34347351,32719214
9410,34323824,33501662
9411,36025632,33660000
9412,35703370,32310778
9413,34793493,33079979
9414,33932281,33659848
9415,36164435,33842559
9416,35781064,33475833
9417,34700759,32825923
9418,35086997,31898248
9419,35350310,33295564
9420,34599944,35971047
9421,35450004,33968680
9422,35959444,33805139
9423,35161394,34165015
9424,36149181,32774147
9425,35372085,33232176
9426,35231632,33718703
9427,34613422,33589953
9428,36620260,32233575
9429,35239963,34406735
9430,35715646,34999122
9431,35639486,34067754
9432,36319827,33591795
9433,34693415,34717448
9434,35720223,33513886
9435,37143197,36053562
9436,33872391,33813847
9437,34751828,33652419
9438,37233762,32652030
9439,38063960,32371219
9440,33804853,31450982
9441,34199413,31962845
9442,33986236,32598034
9443,34542244,33079817
9444,34542206,32347070
9445,34974779,33173326
9446,35133371,33695060
9447,38467624,34177411
9448,37081707,35846165
9449,34917305,32868021
9450,35335525,34222126
9451,35587482,32871953
9452,34683689,33147609
9453,34606266,32693822
9454,34359614,32121673
9455,34457355,33554870
9456,36628189,33919958
9457,35786544,33258857
9458,35058735,33641113
9459,35699363,33402760
9460,36704867,33504604
9461,36681154,33556703
9462,36209725,35247125
9463,37836407,35760009
9464,38324701,33973621
9465,34975375,34438578
9466,35186976,34562475
9467,36527640,34278951
9468,36170019,34399234
9469,35110409,34821968
9470,36132428,33461187
9471,35736356,33084122
9472,35088343,33886207
9473,35274315,33865485
9474,35768412,33452271
9475,35171001,33849055
9476,35227472,33012746
9477,35093529,33602713
9478,36188677,34277713
9479,35462737,33942369
9480,35220474,33040830
9481,36039699,33987976
9482,35189990,33878305
9483,35309314,34701741
9484,39473768,33264558
9485,35696282,33747209
9486,34923050,34934437
9487,37791880,34950134
9488,37395597,35008178
9489,34638576,33922495
9490,34877661,34390086
9491,38195899,35496607
9492,37550297,35166956
9493,34880523,33275174
9494,35165363,33846916
9495,35561581,34100082
9496,37020677,33575396
9497,35223795,37550875
9498,36859437,35886829
9499,36276778,33710643
9500,36933249,33748081
9501,35191581,32755103
9502,34701692,33140023
9503,35490657,33800755
9504,35299493,33404086
9505,35413291,33521759
9506,35387379,33339718
9507,35515778,33713084
9508,35411110,35124225
9509,35901990,33445066
9510,34677102,32745540
9511,35285011,33301715
9512,35297819,34076475
9513,36017642,33437634
9514,36206997,33889063
9515,36125580,35006467
9516,36007464,34335537
9517,36256326,33225897
9518,36342907,35034553
9519,40727726,35638982
9520,36410814,35141151
9521,36008441,34486175
9522,36984108,35523016
9523,35812540,33683430
9524,35443149,33589238
9525,35698220,34730807
9526,35468199,34075506
9527,35839484,34748945
9528,36767980,36776316
9529,36220617,35834697
9530,35527529,33370339
9531,35228985,34354823
9532,35709160,33558445
9533,37094597,34369833
9534,35307608,33693020
9535,35503138,35814836
9536,36743744,38719530
9537,37424117,35533571
9538,34664609,33991732
9539,35197858,34437446
9540,36142542,35052910
9541,36575958,33020044
9542,36074266,35354360
9543,37079777,38466758
9544,34993891,34244382
9545,36965938,34097311
9546,35656839,33587561
9547,34870514,37364498
9548,40655519,33967185
9549,35260911,33893471
9550,35101131,33588529
9551,34483946,32723234
9552,36730797,36713792
9553,38359545,37051389
9554,37751777,34018203
9555,35026109,33846105
9556,34788995,32769791
9557,34842012,34356685
9558,35471109,33350120
9559,35694789,33857876
9560,35442854,33370521
9561,34571127,33982415
9562,38384805,36196858
9563,39546472,37120445
9564,37595188,40185403
9565,40842463,38882809
9566,39800509,36194119
9567,37528878,36546241
9568,38007861,36707855
9569,40255604,35168688
9570,39075667,35074441
9571,38247580,36370811
9572,37489384,37268970
9573,37948579,37505429
9574,39244847,36690112
9575,41029668,37281408
9576,39759528,40741581
9577,39177829,36192023
9578,38126097,35036768
9579,36491670,34738432
9580,35255874,33762287
9581,35119602,35857588
9582,36834858,35421813
9583,36606770,38798176
9584,37672731,37899737
9585,39587471,38479229
9586,41086791,39126985
9587,41333797,39142526
9588,40873791,39893878
9589,36152319,35218493
9590,36261371,34459531
9591,39143852,38528860
9592,39720828,38795135
9593,40610306,39220058
9594,41114965,38549696
9595,41679426,35655773
9596,35660834,36047166
9597,38469998,35741902
9598,35890026,34969236
9599,35994279,33013525
9600,37305959,34449776
9601,34532141,34503718
9602,35747141,34555736
9603,41176912,39791373
9604,41116249,39018141
9605,41330775,36840092
9606,36321568,38782832
9607,40847911,39268815
9608,38380515,36294405
9609,37700549,36557774
9610,37673905,37783111
9611,36739631,35030253
9612,36749704,36939605
9613,37708956,37279664
9614,40477550,37101798
9615,40597246,39812588
9616,41455707,41409782
9617,41865625,39724565
9618,40320724,39556767
9619,40274281,39294980
9620,40683729,38474903
9621,41539761,39895509
9622,41482332,39900407
9623,41848358,39537305
9624,41243115,38064293
9625,37743760,34830983
9626,35609295,36611117
9627,40508178,36833875
9628,38473931,36006322
9629,36961691,37786443
9630,37831979,36087354
9631,37005873,35890619
9632,38029772,36499299
9633,37152091,35595552
9634,37017812,35995905
9635,39256392,38625190
9636,39188115,36284427
9637,38776907,36835021
9638,38354628,38820846
9639,40218153,39568274
9640,41092813,40196093
9641,42522193,37112527
9642,41795814,39177029
9643,39477810,38811231
9644,36742271,39927195
9645,41390740,36842146
9646,36220031,35974316
9647,36594191,36290488
9648,37568868,36238064
9649,36929769,36569838
9650,39329211,37313534
9651,38033034,35802801
9652,37087494,39220801
9653,39577820,37727821
9654,36012470,35350288
9655,37087716,35955479
9656,35632893,35688475
9657,35696655,34258337
9658,39060446,39475788
9659,40945953,39342939
9660,41414429,40056048
9661,40834618,39724874
9662,41905144,39432804
9663,40949573,39768089
9664,40776839,39344455
9665,40891829,39027308
9666,41239462,37783681
9667,38068048,36310376
9668,38954296,37695989
9669,37906684,35913154
9670,36910303,38048011
9671,37452730,35051072
9672,36353235,35706549
9673,37246598,35485330
9674,37911012,36331496
9675,37586670,35484344
9676,40820033,37532020
9677,36890807,38194976
9678,41526628,40391658
9679,37272316,37805935
9680,41954908,40075246
9681,41029408,39993587
9682,35649256,36434583
9683,36843891,34378383
9684,40352014,37047135
9685,38391886,35386175
9686,36345938,36544092
9687,37946905,37144658
9688,38921716,36336012
9689,38316670,36088765
9690,36501742,36555733
9691,37877957,34737547
9692,37727237,36851065
9693,37103469,39048712
9694,37867159,38411010
9695,38350525,37321804
9696,40894231,35884299
9697,39787648,39536527
9698,38554057,39506806
9699,40466955,37912053
9700,41432526,40033821
9701,41967479,39985806
9702,41571593,40732805
9703,41947637,40602572
9704,41456020,40631847
